RecordID,Date,City,State,Season,Temperature_C,Humidity_%,WindSpeed_kmph,Precipitation_mm,AirPressure_hPa,WeatherCondition
1660,2022-05-17,Mumbai,Maharashtra,Monsoon,28.0,47,3.2,1.26,1009.6,Sunny
1661,2023-12-08,Pune,Maharashtra,Winter,24.3,65,16.8,0.54,1013.5,Sunny
1662,2023-01-17,Lucknow,Uttar Pradesh,Monsoon,24.9,86,17.9,17.63,1015.6,Rain
1663,2022-07-23,Kolkata,West Bengal,Autumn,25.4,37,20.6,0.24,998.7,Fog
1664,2023-02-02,Lucknow,Uttar Pradesh,Autumn,25.9,56,1.2,1.39,1025.0,Storm
1665,2023-01-26,Bangalore,Karnataka,Winter,18.6,84,4.0,0.55,1016.1,Haze
1666,2022-03-04,Mumbai,Maharashtra,Summer,35.9,45,19.5,0.1,1013.2,Rain
1667,2024-02-02,Jaipur,Rajasthan,Autumn,27.3,41,29.3,2.74,1009.3,Cloudy
1668,2023-07-21,Mumbai,Maharashtra,Summer,37.7,90,20.1,0.1,1014.9,Rain
1669,2023-02-08,Mumbai,Maharashtra,Autumn,26.3,56,32.4,0.47,1008.1,Storm
1670,2022-03-14,Hyderabad,Telangana,Winter,13.9,67,33.9,0.69,1015.5,Storm
1671,2023-03-17,Lucknow,Uttar Pradesh,Summer,42.5,61,24.1,1.22,1008.8,Rain
1672,2022-03-26,Jaipur,Rajasthan,Autumn,25.7,81,12.5,0.08,1003.8,Cloudy
1673,2023-08-11,Kolkata,West Bengal,Autumn,24.8,79,15.1,0.51,1011.4,Fog
1674,2023-11-08,Kolkata,West Bengal,Winter,19.4,41,4.6,0.23,1010.9,Rain
1675,2022-09-29,Kolkata,West Bengal,Winter,23.5,55,28.3,0.55,1004.0,Fog
1676,2023-12-21,Kolkata,West Bengal,Monsoon,26.6,64,33.9,3.89,1019.3,Cloudy
1677,2023-01-15,Bangalore,Karnataka,Autumn,26.3,63,22.8,1.12,1007.8,Cloudy
1678,2022-11-22,Mumbai,Maharashtra,Autumn,23.5,82,34.2,0.36,1003.7,Sunny
1679,2023-09-04,Mumbai,Maharashtra,Monsoon,27.9,46,3.8,0.68,1006.7,Storm
1680,2023-04-10,Chennai,Tamil Nadu,Summer,37.4,70,17.4,0.35,1023.8,Fog
1681,2022-03-13,Lucknow,Uttar Pradesh,Autumn,24.9,58,30.9,1.15,1009.9,Sunny
1682,2024-01-25,Jaipur,Rajasthan,Autumn,21.6,42,1.2,0.73,1014.2,Cloudy
1683,2023-11-12,Lucknow,Uttar Pradesh,Winter,7.5,70,3.8,0.67,1010.4,Haze
1684,2022-12-29,Lucknow,Uttar Pradesh,Monsoon,24.9,79,30.1,11.08,1010.8,Rain
1685,2022-02-24,Mumbai,Maharashtra,Winter,19.9,36,34.4,0.46,1004.2,Rain
1686,2023-04-30,Lucknow,Uttar Pradesh,Summer,41.6,45,6.2,2.72,1000.7,Storm
1687,2023-07-29,Lucknow,Uttar Pradesh,Summer,35.8,48,27.9,0.3,1011.6,Haze
1688,2022-09-11,Pune,Maharashtra,Winter,25.1,69,13.9,1.6,1015.9,Rain
1689,2024-03-13,Chennai,Tamil Nadu,Winter,26.6,93,19.9,1.0,996.6,Cloudy
1690,2022-02-03,Ahmedabad,Gujarat,Autumn,22.9,93,4.4,1.33,1011.1,Storm
1691,2022-04-15,Hyderabad,Telangana,Autumn,28.2,50,22.4,0.45,1013.0,Cloudy
1692,2023-08-16,Lucknow,Uttar Pradesh,Autumn,25.3,64,29.5,1.95,1004.6,Haze
1693,2023-11-11,Delhi,Delhi,Summer,39.8,40,18.9,0.94,1013.0,Sunny
1694,2022-10-27,Kolkata,West Bengal,Summer,39.4,48,19.7,0.09,1008.6,Cloudy
1695,2024-01-23,Kolkata,West Bengal,Summer,40.5,43,11.5,0.26,1013.4,Rain
1696,2023-10-24,Delhi,Delhi,Monsoon,31.0,44,8.2,0.43,993.1,Rain
1697,2023-07-22,Lucknow,Uttar Pradesh,Monsoon,24.2,53,18.9,15.4,1007.9,Sunny
1698,2023-03-25,Lucknow,Uttar Pradesh,Autumn,23.5,35,15.8,1.57,997.8,Cloudy
1699,2024-06-15,Bangalore,Karnataka,Summer,33.5,74,15.6,0.33,1009.3,Haze
1700,2023-07-10,Chennai,Tamil Nadu,Monsoon,29.9,45,2.6,4.46,1012.5,Rain
1701,2024-05-05,Delhi,Delhi,Monsoon,30.7,73,3.8,3.16,1002.9,Sunny
1702,2022-04-16,Mumbai,Maharashtra,Monsoon,21.1,78,22.9,8.34,1006.7,Sunny
1703,2022-03-07,Kolkata,West Bengal,Summer,34.2,82,17.2,0.52,1000.5,Storm
1704,2022-01-23,Jaipur,Rajasthan,Winter,21.6,94,21.9,1.64,1009.7,Fog
1705,2024-05-17,Pune,Maharashtra,Autumn,27.4,86,0.3,2.08,1012.2,Fog
1706,2022-08-11,Delhi,Delhi,Summer,33.3,90,34.1,0.17,1003.3,Haze
1707,2023-06-19,Ahmedabad,Gujarat,Autumn,24.0,72,11.8,4.93,999.2,Fog
1708,2022-08-26,Mumbai,Maharashtra,Summer,31.4,65,17.9,0.63,1010.2,Haze
1709,2022-05-29,Lucknow,Uttar Pradesh,Monsoon,31.1,71,33.9,2.32,1004.7,Haze
1710,2022-10-11,Lucknow,Uttar Pradesh,Winter,20.5,45,23.1,0.01,1009.4,Sunny
1711,2023-07-16,Bangalore,Karnataka,Winter,10.7,92,27.6,2.36,1011.1,Haze
1712,2023-12-29,Chennai,Tamil Nadu,Monsoon,26.2,38,21.0,1.36,1002.0,Haze
1713,2023-08-08,Ahmedabad,Gujarat,Summer,40.6,61,32.1,0.28,1011.5,Cloudy
1714,2024-02-15,Mumbai,Maharashtra,Monsoon,26.9,50,1.2,0.06,1004.0,Haze
1715,2022-09-14,Hyderabad,Telangana,Winter,18.4,41,8.2,2.76,1003.2,Sunny
1716,2022-10-02,Kolkata,West Bengal,Summer,34.7,94,31.4,2.1,1010.2,Fog
1717,2024-01-04,Ahmedabad,Gujarat,Monsoon,23.5,65,29.6,4.0,1015.6,Cloudy
1718,2024-06-12,Kolkata,West Bengal,Summer,33.6,40,15.4,2.08,1013.2,Fog
1719,2023-02-09,Lucknow,Uttar Pradesh,Summer,39.1,37,3.4,0.63,1007.4,Sunny
1720,2022-09-28,Bangalore,Karnataka,Winter,25.1,94,8.7,0.72,1008.8,Storm
1721,2022-10-08,Ahmedabad,Gujarat,Autumn,21.7,88,1.6,1.4,1020.0,Storm
1722,2023-04-06,Lucknow,Uttar Pradesh,Autumn,26.8,35,13.7,0.44,1007.2,Fog
1723,2022-12-19,Chennai,Tamil Nadu,Winter,25.3,74,16.8,0.76,1002.4,Sunny
1724,2022-03-29,Kolkata,West Bengal,Winter,17.4,73,4.7,0.12,1005.4,Fog
1725,2024-03-05,Bangalore,Karnataka,Winter,11.1,85,1.2,0.02,1010.5,Haze
1726,2023-09-22,Lucknow,Uttar Pradesh,Monsoon,29.2,84,20.1,11.25,1009.6,Rain
1727,2022-09-11,Lucknow,Uttar Pradesh,Winter,14.9,90,30.0,0.51,1017.0,Fog
1728,2023-03-10,Jaipur,Rajasthan,Summer,42.1,79,3.8,0.28,1017.5,Haze
1729,2022-08-17,Pune,Maharashtra,Autumn,27.6,57,20.6,1.8,1016.7,Fog
1730,2022-09-09,Jaipur,Rajasthan,Autumn,26.4,94,6.7,0.96,1007.9,Sunny
1731,2023-08-15,Lucknow,Uttar Pradesh,Winter,19.7,60,19.8,0.66,1016.7,Storm
1732,2024-04-12,Mumbai,Maharashtra,Summer,34.7,65,19.7,0.16,1011.4,Storm
1733,2023-05-03,Delhi,Delhi,Winter,21.7,36,26.8,0.59,1014.4,Fog
1734,2023-10-23,Jaipur,Rajasthan,Winter,27.6,56,29.8,0.24,1010.0,Storm
1735,2023-09-17,Mumbai,Maharashtra,Summer,38.1,83,7.7,0.04,1006.3,Storm
1736,2024-04-19,Hyderabad,Telangana,Summer,37.8,39,3.3,0.66,1004.1,Sunny
1737,2023-03-15,Mumbai,Maharashtra,Summer,28.9,64,26.5,2.35,1002.8,Storm
1738,2023-02-05,Ahmedabad,Gujarat,Winter,12.0,36,22.3,0.43,1012.7,Fog
1739,2022-02-17,Jaipur,Rajasthan,Monsoon,23.9,67,23.9,2.44,1007.0,Storm
1740,2024-03-09,Pune,Maharashtra,Autumn,24.5,67,11.9,0.59,1000.5,Fog
1741,2022-03-09,Bangalore,Karnataka,Monsoon,30.7,36,4.6,17.72,1011.8,Sunny
1742,2024-05-12,Bangalore,Karnataka,Autumn,21.3,92,33.4,0.89,1013.8,Storm
1743,2023-12-14,Delhi,Delhi,Summer,37.9,71,21.8,0.36,1010.4,Rain
1744,2023-11-29,Jaipur,Rajasthan,Autumn,30.2,90,14.7,1.91,996.3,Cloudy
1745,2022-06-16,Lucknow,Uttar Pradesh,Summer,37.2,45,15.1,1.73,1016.9,Haze
1746,2023-07-23,Ahmedabad,Gujarat,Summer,38.5,70,25.3,0.24,1011.0,Storm
1747,2023-07-01,Jaipur,Rajasthan,Summer,27.6,60,8.7,1.51,1019.5,Cloudy
1748,2023-08-21,Ahmedabad,Gujarat,Autumn,27.9,62,34.8,0.25,1006.1,Cloudy
1749,2022-06-07,Mumbai,Maharashtra,Autumn,29.3,83,20.0,0.08,1008.7,Rain
1750,2022-11-24,Hyderabad,Telangana,Monsoon,28.0,57,26.2,1.5,1014.8,Sunny
1751,2023-12-24,Chennai,Tamil Nadu,Autumn,27.9,73,21.6,4.02,1003.8,Haze
1752,2024-04-15,Pune,Maharashtra,Autumn,28.3,65,10.8,0.66,1017.5,Sunny
1753,2023-10-04,Chennai,Tamil Nadu,Monsoon,25.0,63,5.1,3.6,1002.4,Rain
1754,2023-08-15,Bangalore,Karnataka,Winter,19.5,68,30.7,0.14,1003.4,Haze
1755,2023-09-03,Lucknow,Uttar Pradesh,Winter,12.9,49,8.4,2.17,1000.8,Rain
1756,2022-06-15,Pune,Maharashtra,Winter,10.1,72,19.7,4.14,1011.7,Rain
1757,2022-04-10,Ahmedabad,Gujarat,Autumn,29.2,91,8.8,0.59,1012.5,Rain
1758,2023-08-15,Jaipur,Rajasthan,Autumn,27.2,64,12.3,0.17,1006.4,Rain
1759,2023-11-11,Jaipur,Rajasthan,Winter,21.8,43,25.7,0.95,1013.8,Fog
1760,2022-09-02,Bangalore,Karnataka,Monsoon,31.7,71,11.2,4.01,999.9,Rain
1761,2023-01-20,Jaipur,Rajasthan,Monsoon,28.9,74,14.3,3.37,1005.0,Storm
1762,2022-05-10,Ahmedabad,Gujarat,Monsoon,30.3,53,3.0,2.52,1019.2,Fog
1763,2022-01-26,Lucknow,Uttar Pradesh,Monsoon,28.9,62,26.7,2.66,1011.3,Haze
1764,2022-04-13,Hyderabad,Telangana,Autumn,22.2,51,20.6,0.82,1015.8,Storm
1765,2022-11-05,Jaipur,Rajasthan,Monsoon,30.4,50,25.4,3.53,1005.1,Fog
1766,2023-03-03,Hyderabad,Telangana,Autumn,27.7,63,14.7,0.31,1003.6,Fog
1767,2023-07-16,Lucknow,Uttar Pradesh,Winter,14.2,46,22.7,0.41,1017.4,Fog
1768,2023-04-15,Delhi,Delhi,Monsoon,28.5,87,34.3,4.48,1005.8,Cloudy
1769,2022-08-15,Mumbai,Maharashtra,Monsoon,30.9,57,25.6,5.55,1002.3,Rain
1770,2023-11-17,Pune,Maharashtra,Winter,29.7,71,23.1,0.35,1009.5,Sunny
1771,2022-02-19,Kolkata,West Bengal,Winter,17.6,61,11.1,0.2,997.4,Sunny
1772,2023-12-04,Hyderabad,Telangana,Winter,11.3,35,2.0,1.92,1004.9,Rain
1773,2023-06-21,Bangalore,Karnataka,Autumn,23.5,90,27.3,0.51,1009.0,Haze
1774,2024-03-02,Mumbai,Maharashtra,Monsoon,25.1,74,1.4,1.94,1017.1,Storm
1775,2022-09-06,Bangalore,Karnataka,Autumn,26.4,41,27.4,0.19,1018.0,Cloudy
1776,2024-04-22,Bangalore,Karnataka,Monsoon,31.8,73,4.5,2.32,1001.4,Cloudy
1777,2022-04-20,Mumbai,Maharashtra,Summer,29.7,83,26.2,1.98,1016.8,Fog
1778,2022-05-29,Chennai,Tamil Nadu,Monsoon,30.2,63,3.6,18.18,1001.5,Rain
1779,2023-09-20,Mumbai,Maharashtra,Monsoon,25.3,67,33.7,20.68,1024.5,Storm
1780,2022-01-21,Mumbai,Maharashtra,Summer,37.6,48,4.1,0.61,1005.0,Rain
1781,2023-01-11,Kolkata,West Bengal,Monsoon,25.7,58,20.3,0.35,1019.4,Haze
1782,2022-12-30,Hyderabad,Telangana,Autumn,29.3,92,21.9,0.49,1025.6,Cloudy
1783,2022-11-18,Pune,Maharashtra,Winter,17.2,61,20.0,2.64,1019.7,Sunny
1784,2023-04-08,Hyderabad,Telangana,Winter,21.0,84,29.6,3.03,1014.9,Haze
1785,2024-03-02,Hyderabad,Telangana,Autumn,25.8,75,20.2,0.34,1004.7,Haze
1786,2024-05-12,Chennai,Tamil Nadu,Monsoon,28.7,62,21.1,3.1,1011.9,Storm
1787,2023-09-20,Pune,Maharashtra,Summer,35.5,48,24.7,0.71,1025.2,Haze
1788,2023-02-09,Jaipur,Rajasthan,Winter,15.5,83,15.8,0.53,1010.1,Cloudy
1789,2022-04-01,Hyderabad,Telangana,Winter,17.9,93,31.3,1.2,1009.5,Fog
1790,2023-06-16,Delhi,Delhi,Autumn,26.3,84,1.8,0.33,1011.6,Haze
1791,2023-10-04,Mumbai,Maharashtra,Summer,33.7,82,12.7,1.59,1015.1,Haze
1792,2023-01-20,Kolkata,West Bengal,Monsoon,33.5,87,20.3,0.6,1012.8,Fog
1793,2022-03-20,Lucknow,Uttar Pradesh,Winter,23.4,42,32.7,0.5,1014.7,Fog
1794,2024-06-18,Lucknow,Uttar Pradesh,Summer,29.9,47,15.9,1.13,1002.4,Rain
1795,2024-04-26,Kolkata,West Bengal,Winter,18.0,57,21.1,0.49,997.6,Cloudy
1796,2023-01-01,Ahmedabad,Gujarat,Autumn,30.5,85,5.1,0.47,997.5,Fog
1797,2022-11-15,Kolkata,West Bengal,Monsoon,31.4,85,12.1,4.28,995.3,Storm
1798,2023-03-29,Delhi,Delhi,Autumn,24.5,82,4.1,0.24,1025.7,Rain
1799,2023-07-13,Lucknow,Uttar Pradesh,Autumn,24.2,47,27.1,1.12,1009.6,Fog
1800,2023-05-27,Mumbai,Maharashtra,Winter,12.0,68,1.7,0.22,1012.7,Cloudy
1801,2022-12-13,Chennai,Tamil Nadu,Summer,31.5,39,9.3,0.02,1017.8,Storm
1802,2022-03-16,Hyderabad,Telangana,Autumn,23.5,40,2.7,0.86,1008.8,Haze
1803,2022-09-02,Hyderabad,Telangana,Autumn,22.2,66,32.5,0.04,1016.7,Storm
1804,2023-09-04,Bangalore,Karnataka,Monsoon,30.1,38,8.1,6.48,1019.5,Fog
1805,2022-02-15,Chennai,Tamil Nadu,Autumn,24.9,56,13.5,0.33,1012.1,Cloudy
1806,2022-03-04,Hyderabad,Telangana,Monsoon,32.4,77,17.5,14.71,1012.9,Haze
1807,2022-09-21,Bangalore,Karnataka,Autumn,23.9,56,11.2,0.51,1004.4,Cloudy
1808,2023-02-06,Bangalore,Karnataka,Summer,39.0,93,25.7,0.57,1012.1,Fog
1809,2024-04-27,Kolkata,West Bengal,Summer,38.7,69,10.6,0.25,1004.4,Storm
1810,2022-11-21,Jaipur,Rajasthan,Monsoon,25.8,58,21.2,1.55,1013.7,Sunny
1811,2022-07-20,Chennai,Tamil Nadu,Summer,40.4,36,20.5,2.4,1018.9,Fog
1812,2023-02-05,Delhi,Delhi,Winter,18.9,72,30.2,0.2,1003.8,Rain
1813,2022-08-13,Bangalore,Karnataka,Monsoon,31.7,65,29.2,2.9,1018.9,Sunny
1814,2023-04-19,Delhi,Delhi,Monsoon,29.0,85,34.1,0.35,1008.7,Storm
1815,2023-10-21,Chennai,Tamil Nadu,Winter,12.5,78,32.3,2.11,1014.4,Rain
1816,2023-12-18,Mumbai,Maharashtra,Summer,34.3,38,15.6,0.51,1005.5,Sunny
1817,2023-07-04,Jaipur,Rajasthan,Monsoon,31.4,64,24.1,1.59,1008.0,Cloudy
1818,2024-03-03,Delhi,Delhi,Summer,33.7,53,21.1,1.58,1016.4,Fog
1819,2024-05-14,Bangalore,Karnataka,Autumn,22.8,69,5.1,0.5,1008.6,Fog
1820,2023-05-08,Bangalore,Karnataka,Summer,36.9,52,32.0,0.19,996.3,Cloudy
1821,2022-10-29,Bangalore,Karnataka,Winter,19.0,47,25.1,0.3,1007.1,Cloudy
1822,2023-10-28,Chennai,Tamil Nadu,Summer,31.0,72,32.4,1.63,999.0,Haze
1823,2022-08-26,Mumbai,Maharashtra,Summer,37.3,72,7.5,0.02,999.6,Haze
1824,2022-03-04,Kolkata,West Bengal,Winter,23.1,94,4.5,0.33,1014.6,Sunny
1825,2022-04-08,Pune,Maharashtra,Winter,20.3,91,7.0,0.71,1015.7,Sunny
1826,2023-07-18,Pune,Maharashtra,Autumn,30.3,56,21.7,0.44,1002.9,Fog
1827,2024-06-14,Chennai,Tamil Nadu,Winter,19.7,55,2.8,3.18,1004.0,Cloudy
1828,2023-01-23,Ahmedabad,Gujarat,Autumn,26.8,50,24.1,1.13,1002.5,Haze
1829,2023-09-26,Pune,Maharashtra,Summer,32.1,61,27.1,0.96,1006.4,Haze
1830,2023-01-27,Hyderabad,Telangana,Monsoon,26.8,75,13.7,4.71,1005.3,Cloudy
1831,2022-03-23,Chennai,Tamil Nadu,Summer,30.8,44,24.7,0.47,999.9,Rain
1832,2023-07-30,Bangalore,Karnataka,Summer,39.8,45,5.9,0.1,1004.4,Storm
1833,2022-07-09,Ahmedabad,Gujarat,Autumn,28.0,45,0.1,2.11,1019.1,Haze
1834,2023-12-29,Bangalore,Karnataka,Summer,24.8,94,34.5,1.04,1025.0,Storm
1835,2022-08-29,Bangalore,Karnataka,Summer,33.6,87,31.7,0.91,1013.9,Cloudy
1836,2022-01-06,Ahmedabad,Gujarat,Monsoon,30.5,92,34.3,2.1,1003.0,Cloudy
1837,2023-01-31,Kolkata,West Bengal,Monsoon,28.2,59,16.1,1.61,1007.4,Rain
1838,2023-12-25,Chennai,Tamil Nadu,Summer,40.6,55,2.5,6.73,1010.0,Storm
1839,2023-10-22,Hyderabad,Telangana,Monsoon,23.5,66,11.8,2.2,1021.6,Fog
1840,2023-06-27,Mumbai,Maharashtra,Monsoon,24.5,84,33.9,1.71,1003.7,Cloudy
1841,2024-06-12,Pune,Maharashtra,Summer,33.2,43,5.0,1.3,1002.0,Rain
1842,2023-10-26,Ahmedabad,Gujarat,Summer,31.1,54,9.1,0.79,1008.6,Storm
1843,2022-07-31,Kolkata,West Bengal,Monsoon,28.7,83,25.8,4.45,1000.8,Cloudy
1844,2023-11-28,Hyderabad,Telangana,Winter,10.6,92,3.8,1.99,1014.3,Storm
1845,2022-03-03,Ahmedabad,Gujarat,Summer,39.2,92,34.3,0.52,1005.1,Storm
1846,2024-05-05,Lucknow,Uttar Pradesh,Monsoon,29.0,56,5.6,6.25,1008.8,Rain
1847,2024-03-08,Ahmedabad,Gujarat,Summer,27.6,94,25.4,0.38,1012.8,Storm
1848,2023-07-11,Lucknow,Uttar Pradesh,Summer,35.1,93,0.6,1.31,1004.3,Storm
1849,2023-07-07,Jaipur,Rajasthan,Summer,34.6,64,1.2,1.3,1010.1,Cloudy
1850,2022-02-13,Jaipur,Rajasthan,Monsoon,27.7,85,11.9,1.18,1030.2,Cloudy
1851,2024-04-15,Delhi,Delhi,Autumn,22.5,39,1.0,0.23,1012.6,Rain
1852,2023-10-28,Jaipur,Rajasthan,Autumn,28.7,38,29.2,1.18,1019.4,Rain
1853,2023-03-16,Pune,Maharashtra,Autumn,31.4,53,4.4,0.16,1008.9,Sunny
1854,2024-06-04,Kolkata,West Bengal,Autumn,24.2,37,17.1,0.53,1014.5,Cloudy
1855,2022-07-08,Bangalore,Karnataka,Monsoon,34.2,54,25.4,1.03,1006.8,Fog
1856,2023-08-09,Lucknow,Uttar Pradesh,Autumn,29.0,69,16.0,1.73,1006.0,Fog
1857,2023-02-04,Jaipur,Rajasthan,Summer,40.5,76,17.8,0.23,1010.7,Sunny
1858,2023-12-05,Hyderabad,Telangana,Summer,36.8,38,32.5,0.02,1007.2,Rain
1859,2022-07-12,Delhi,Delhi,Winter,17.0,92,25.3,1.19,1011.7,Sunny
1860,2022-04-06,Mumbai,Maharashtra,Monsoon,28.6,59,30.4,1.03,1003.7,Rain
1861,2023-03-28,Mumbai,Maharashtra,Monsoon,26.3,57,16.4,11.26,1006.3,Haze
1862,2023-02-07,Hyderabad,Telangana,Monsoon,27.0,89,27.0,3.82,1013.9,Sunny
1863,2022-10-09,Kolkata,West Bengal,Summer,31.4,84,16.1,0.56,997.1,Cloudy
1864,2023-11-26,Hyderabad,Telangana,Summer,28.3,57,33.6,0.18,1004.3,Haze
1865,2023-04-13,Hyderabad,Telangana,Winter,11.5,79,2.4,0.25,1011.2,Sunny
1866,2023-11-18,Ahmedabad,Gujarat,Winter,14.7,88,31.1,3.61,1009.5,Sunny
1867,2022-07-28,Ahmedabad,Gujarat,Summer,32.4,64,4.9,0.02,1012.4,Cloudy
1868,2022-07-29,Delhi,Delhi,Summer,38.0,89,28.3,1.24,1011.7,Rain
1869,2023-04-27,Pune,Maharashtra,Summer,35.2,75,18.0,2.04,1008.9,Fog
1870,2023-10-14,Pune,Maharashtra,Summer,26.3,87,31.8,0.98,1020.0,Cloudy
1871,2023-04-21,Pune,Maharashtra,Winter,17.6,77,6.0,1.79,994.4,Cloudy
1872,2023-04-30,Chennai,Tamil Nadu,Autumn,28.0,62,27.5,1.71,1016.6,Haze
1873,2022-01-09,Pune,Maharashtra,Winter,22.1,71,10.6,0.75,1021.1,Haze
1874,2024-01-25,Kolkata,West Bengal,Autumn,28.1,47,21.1,7.1,993.9,Haze
1875,2023-11-20,Jaipur,Rajasthan,Monsoon,27.8,40,15.0,3.53,1008.7,Storm
1876,2023-12-09,Ahmedabad,Gujarat,Summer,36.5,86,3.5,0.18,1008.8,Haze
1877,2023-06-27,Kolkata,West Bengal,Summer,38.9,35,18.1,1.21,1013.2,Cloudy
1878,2022-04-13,Delhi,Delhi,Winter,22.3,63,23.4,0.54,1012.4,Sunny
1879,2023-06-28,Hyderabad,Telangana,Winter,16.1,59,27.8,1.6,1007.0,Fog
1880,2024-02-14,Jaipur,Rajasthan,Winter,12.3,89,13.2,0.18,1016.6,Rain
1881,2023-12-10,Kolkata,West Bengal,Winter,23.8,91,9.4,0.7,996.2,Fog
1882,2023-02-08,Chennai,Tamil Nadu,Monsoon,29.4,65,15.4,1.45,1005.6,Sunny
1883,2024-06-11,Bangalore,Karnataka,Winter,19.4,39,15.9,1.28,1001.1,Cloudy
1884,2024-06-06,Delhi,Delhi,Monsoon,23.9,80,31.5,3.94,1014.6,Sunny
1885,2022-05-06,Mumbai,Maharashtra,Summer,33.0,66,21.1,0.69,1002.3,Sunny
1886,2023-12-31,Lucknow,Uttar Pradesh,Winter,25.5,37,32.4,1.05,1011.3,Fog
1887,2024-01-21,Mumbai,Maharashtra,Winter,26.6,70,33.5,0.11,1011.0,Cloudy
1888,2024-06-05,Chennai,Tamil Nadu,Autumn,22.4,61,4.6,0.07,1008.9,Storm
1889,2023-10-19,Chennai,Tamil Nadu,Monsoon,27.9,35,7.9,8.36,1009.4,Haze
1890,2022-05-09,Kolkata,West Bengal,Monsoon,26.7,62,0.7,3.8,1017.3,Sunny
1891,2023-04-19,Hyderabad,Telangana,Autumn,24.6,36,8.0,1.66,1004.6,Sunny
1892,2023-01-01,Ahmedabad,Gujarat,Monsoon,30.5,55,25.0,5.41,998.0,Storm
1893,2024-01-02,Ahmedabad,Gujarat,Autumn,20.6,65,1.8,0.43,1007.1,Sunny
1894,2022-06-04,Kolkata,West Bengal,Winter,20.6,81,17.7,0.17,1007.0,Haze
1895,2023-05-29,Chennai,Tamil Nadu,Summer,36.2,45,13.2,0.83,1004.1,Fog
1896,2023-11-30,Mumbai,Maharashtra,Autumn,24.0,83,4.6,0.76,1011.5,Haze
1897,2022-12-16,Pune,Maharashtra,Autumn,23.9,60,17.0,0.05,1007.2,Cloudy
1898,2023-11-11,Kolkata,West Bengal,Summer,31.3,55,19.8,1.56,1020.0,Fog
1899,2022-08-13,Jaipur,Rajasthan,Summer,26.6,43,18.0,3.88,1011.8,Storm
1900,2022-01-02,Lucknow,Uttar Pradesh,Monsoon,30.4,47,2.1,5.14,999.5,Haze
1901,2022-05-29,Jaipur,Rajasthan,Winter,18.0,52,28.5,2.35,1006.9,Sunny
1902,2023-11-06,Bangalore,Karnataka,Winter,20.2,84,21.3,0.78,1005.1,Sunny
1903,2023-10-02,Kolkata,West Bengal,Summer,28.6,54,26.1,0.56,1001.4,Rain
1904,2023-01-14,Ahmedabad,Gujarat,Monsoon,28.8,40,27.9,7.85,1003.2,Cloudy
1905,2022-06-03,Pune,Maharashtra,Summer,27.6,56,31.9,0.36,1007.3,Haze
1906,2022-12-24,Pune,Maharashtra,Winter,18.8,76,14.6,0.78,1022.2,Sunny
1907,2022-09-08,Ahmedabad,Gujarat,Monsoon,30.7,59,33.1,1.44,1001.2,Sunny
1908,2022-05-03,Chennai,Tamil Nadu,Monsoon,30.9,62,13.6,1.07,1012.9,Storm
1909,2022-01-01,Chennai,Tamil Nadu,Monsoon,21.0,38,4.3,0.57,1010.0,Storm
1910,2022-12-12,Chennai,Tamil Nadu,Autumn,33.2,68,33.1,0.03,1009.5,Haze
1911,2023-09-23,Chennai,Tamil Nadu,Autumn,20.8,61,12.7,1.01,1004.6,Haze
1912,2022-01-04,Mumbai,Maharashtra,Monsoon,32.9,91,7.8,1.24,1017.5,Sunny
1913,2023-01-07,Pune,Maharashtra,Monsoon,29.5,62,1.2,2.98,1002.4,Fog
1914,2023-05-19,Mumbai,Maharashtra,Winter,19.5,39,23.8,0.37,1012.4,Storm
1915,2024-01-07,Kolkata,West Bengal,Autumn,29.0,85,10.5,0.78,1016.4,Sunny
1916,2023-01-04,Chennai,Tamil Nadu,Winter,9.7,91,30.0,0.58,1020.2,Haze
1917,2024-01-25,Bangalore,Karnataka,Monsoon,26.6,88,21.0,1.02,1022.8,Fog
1918,2022-10-20,Delhi,Delhi,Summer,42.1,73,11.0,0.53,1020.0,Storm
1919,2022-09-20,Bangalore,Karnataka,Autumn,20.3,73,25.1,0.01,1005.9,Rain
1920,2024-04-24,Jaipur,Rajasthan,Winter,20.0,39,3.1,0.06,1014.4,Sunny
1921,2022-03-26,Lucknow,Uttar Pradesh,Monsoon,37.6,74,10.1,0.11,1018.1,Haze
1922,2023-05-01,Bangalore,Karnataka,Monsoon,28.6,89,28.9,2.63,1004.6,Storm
1923,2023-01-08,Hyderabad,Telangana,Winter,12.9,46,24.6,0.83,1009.1,Rain
1924,2023-02-14,Hyderabad,Telangana,Monsoon,30.0,93,28.3,2.97,1009.2,Haze
1925,2023-06-18,Delhi,Delhi,Autumn,27.7,67,23.3,0.54,1005.9,Rain
1926,2022-05-19,Chennai,Tamil Nadu,Autumn,26.8,74,14.9,2.68,1005.5,Rain
1927,2022-08-22,Bangalore,Karnataka,Monsoon,27.4,85,4.4,2.73,1011.0,Fog
1928,2024-05-12,Pune,Maharashtra,Summer,34.1,84,8.7,2.4,1023.1,Rain
1929,2023-02-10,Kolkata,West Bengal,Winter,21.1,46,27.1,1.31,1015.4,Rain
1930,2023-03-25,Chennai,Tamil Nadu,Autumn,23.9,37,22.9,1.31,1014.8,Storm
1931,2023-06-30,Bangalore,Karnataka,Summer,39.2,81,24.1,0.17,1009.0,Rain
1932,2024-02-17,Lucknow,Uttar Pradesh,Winter,16.6,50,2.4,2.46,1011.5,Fog
